Data,Nível,Taxa Chuva (mm/h),Chuva Acum. Dia (mm),Temp (ºC),umidade_2m,velocidade_vento
2022-10-24 09:00:00,5.29,0.0,0.0,21.1,22.1,72.0
2022-10-24 08:00:00,5.33,0.0,0.0,19.6,18.5,72.0
2022-10-24 07:00:00,5.38,0.0,0.0,18.1,15.8,77.0
2022-10-24 06:00:00,5.38,0.0,0.0,17.3,21.3,81.0
2022-10-24 05:00:00,5.38,0.0,0.0,17.4,18.3,86.0
2022-10-24 04:00:00,5.39,0.0,0.0,18.4,16.1,89.0
2022-10-24 03:00:00,5.39,0.0,0.0,18.8,13.9,92.0
2022-10-24 02:00:00,5.41,0.0,0.0,19.1,14.7,92.0
2022-10-24 01:00:00,5.41,0.0,0.0,19.1,14.8,92.0
2022-10-24 00:00:00,5.41,0.0,0.0,19.4,17.2,91.0
2022-10-23 23:00:00,5.41,0.0,0.0,20.0,15.3,92.0
2022-10-23 22:00:00,5.41,0.0,0.0,20.8,13.5,91.0
2022-10-23 21:00:00,5.42,0.0,0.0,21.7,11.5,90.0
2022-10-23 20:00:00,5.41,0.0,0.0,22.2,17.3,80.0
2022-10-23 19:00:00,5.35,0.0,0.0,23.3,14.1,84.0
2022-10-23 18:00:00,5.14,0.0,0.0,27.4,13.5,83.0
2022-10-23 17:00:00,5.21,0.0,0.0,28.4,15.5,78.0
2022-10-23 16:00:00,5.26,0.0,0.0,28.9,14.5,81.0
2022-10-23 15:00:00,5.35,0.0,0.0,27.4,15.6,83.0
2022-10-23 14:00:00,5.39,0.0,0.0,26.9,13.6,87.0
,,,,,,
2022-10-23 13:00:00,5.41,0.0,0.0,25.4,13.0,85.0
2022-10-23 12:00:00,5.43,0.0,0.0,24.1,11.4,80.0
2022-10-23 11:00:00,5.44,0.0,0.0,23.2,13.0,75.0
2022-10-23 10:00:00,5.45,0.0,0.0,22.0,11.9,75.0
2022-10-23 09:00:00,5.45,0.0,0.0,20.2,10.5,78.0
2022-10-23 08:00:00,5.45,0.0,0.0,19.1,9.2,82.0
2022-10-23 07:00:00,5.5,0.0,0.0,17.6,8.0,87.0
2022-10-23 06:00:00,5.49,0.0,0.0,17.2,8.3,92.0
2022-10-23 05:00:00,5.49,0.0,0.0,17.2,6.2,95.0
2022-10-23 04:00:00,5.5,0.0,0.0,17.3,8.4,97.0
2022-10-23 03:00:00,5.52,0.0,0.0,17.7,7.2,99.0
2022-10-23 02:00:00,5.5,0.0,0.0,17.8,8.9,99.0
2022-10-23 01:00:00,5.49,0.0,0.0,17.9,9.9,98.0
2022-10-23 00:00:00,5.47,0.0,0.0,18.7,7.5,96.0
2022-10-22 23:00:00,5.44,0.0,0.0,18.8,8.0,95.0
2022-10-22 22:00:00,5.41,0.0,0.0,19.3,8.0,94.0
2022-10-22 21:00:00,5.38,0.0,0.0,19.8,11.4,92.0
2022-10-22 20:00:00,5.36,0.0,0.0,20.3,10.1,93.0
2022-10-22 19:00:00,5.32,0.0,0.0,21.3,10.5,92.0
2022-10-22 18:00:00,5.14,0.0,0.0,23.3,10.0,93.0
2022-10-22 17:00:00,5.08,0.0,0.0,28.3,9.4,93.0
2022-10-22 16:00:00,5.15,0.0,0.0,27.5,10.0,92.0
2022-10-22 15:00:00,5.19,0.0,0.0,26.4,9.9,91.0
2022-10-22 14:00:00,5.26,0.0,0.0,25.4,10.3,89.0
2022-10-22 13:00:00,5.3,0.0,0.0,24.5,11.0,84.0
2022-10-22 12:00:00,5.33,0.0,0.0,23.1,13.0,80.0
2022-10-22 11:00:00,5.36,0.0,0.0,22.2,10.7,74.0
2022-10-22 10:00:00,5.37,0.0,0.0,20.3,8.0,77.0
2022-10-22 09:00:00,5.39,0.0,0.0,19.1,7.0,82.0
,,,,,,
2022-10-22 08:00:00,5.39,0.0,0.0,16.7,15.1,80.0
2022-10-22 07:00:00,5.42,0.0,0.0,15.5,18.5,83.0
2022-10-22 06:00:00,5.41,0.0,0.0,15.3,15.3,90.0
2022-10-22 05:00:00,5.41,0.0,0.0,14.9,11.0,94.0
2022-10-22 04:00:00,5.41,0.0,0.0,15.2,8.7,96.0
2022-10-22 03:00:00,5.41,0.0,0.0,15.3,6.4,97.0
2022-10-22 02:00:00,5.39,0.0,0.0,15.3,5.6,97.0
2022-10-22 01:00:00,5.37,0.0,0.0,15.4,7.2,97.0
2022-10-22 00:00:00,5.38,0.0,9.0,15.7,8.3,97.0
,,,,,,
2022-10-21 23:00:00,5.39,0.0,9.0,15.8,9.2,97.0
2022-10-21 22:00:00,5.42,0.0,9.0,16.4,10.0,97.0
2022-10-21 21:00:00,5.45,0.0,9.0,16.8,5.9,97.0
2022-10-21 20:00:00,5.5,0.0,9.0,17.4,9.5,97.0
2022-10-21 19:00:00,5.58,0.0,9.0,17.4,9.0,97.0
2022-10-21 18:00:00,5.65,0.0,9.0,18.1,9.1,96.0
2022-10-21 17:00:00,5.74,1.2,8.8,18.2,7.3,96.0
2022-10-21 16:00:00,5.77,3.4,8.0,17.9,7.1,94.0
2022-10-21 15:00:00,5.76,0.0,0.2,27.2,10.3,92.0
2022-10-21 14:00:00,5.84,0.0,0.2,26.4,9.7,89.0
2022-10-21 13:00:00,5.86,0.0,0.2,26.1,8.9,85.0
2022-10-21 12:00:00,5.91,0.0,0.2,25.7,8.4,82.0
2022-10-21 11:00:00,5.95,0.0,0.2,24.8,9.7,79.0
2022-10-21 10:00:00,5.97,0.0,0.2,23.8,14.8,75.0
2022-10-21 09:00:00,5.97,0.0,0.2,22.8,12.6,74.0
2022-10-21 08:00:00,5.99,0.0,0.2,20.8,10.8,74.0
2022-10-21 07:00:00,6.0,0.0,0.2,19.2,11.0,78.0
2022-10-21 06:00:00,6.0,0.0,0.2,18.2,9.5,85.0
2022-10-21 05:00:00,6.0,0.0,0.2,18.2,12.9,86.0
2022-10-21 04:00:00,6.01,0.0,0.2,18.2,12.2,86.0
2022-10-21 03:00:00,6.02,0.0,0.0,18.1,11.4,89.0
2022-10-21 02:00:00,6.11,0.0,0.0,18.2,9.8,88.0
2022-10-21 01:00:00,6.09,0.0,0.0,18.6,13.8,87.0
2022-10-21 00:00:00,6.07,0.0,21.2,18.8,15.3,87.0
2022-10-20 23:00:00,6.07,0.0,21.2,18.9,15.7,88.0
2022-10-20 22:00:00,6.06,0.0,21.2,19.0,13.5,88.0
2022-10-20 21:00:00,6.03,0.0,21.2,19.3,14.7,89.0
2022-10-20 20:00:00,6.02,0.0,21.2,19.7,16.6,75.0
2022-10-20 19:00:00,5.98,0.0,21.2,20.4,16.6,78.0
,,,,,,
2022-10-20 18:00:00,5.95,0.0,21.2,20.9,15.5,82.0
2022-10-20 17:00:00,5.89,1.2,20.8,23.1,17.8,80.0
2022-10-20 16:00:00,5.81,0.0,20.4,24.2,20.3,79.0
2022-10-20 15:00:00,5.77,0.0,20.4,24.3,19.8,77.0
2022-10-20 14:00:00,5.73,0.0,20.4,23.8,17.4,75.0
2022-10-20 13:00:00,5.72,0.0,20.4,23.1,18.8,69.0
2022-10-20 12:00:00,5.71,0.0,20.4,23.1,19.3,64.0
2022-10-20 11:00:00,5.71,0.0,20.4,21.6,21.3,60.0
2022-10-20 10:00:00,5.72,0.0,20.4,21.2,20.9,60.0
2022-10-20 09:00:00,5.71,0.0,20.4,19.9,19.7,62.0
2022-10-20 08:00:00,5.67,0.0,20.4,19.4,22.6,64.0
2022-10-20 07:00:00,5.61,2.4,20.2,18.3,19.8,71.0
2022-10-20 06:00:00,5.53,9.2,16.2,18.3,16.1,77.0
2022-10-20 05:00:00,5.51,8.0,10.2,18.5,16.2,83.0
2022-10-20 04:00:00,5.45,2.2,0.6,18.7,15.7,90.0
2022-10-20 03:00:00,5.47,0.0,0.0,18.8,12.4,94.0
2022-10-20 02:00:00,5.52,0.0,0.0,18.9,12.0,94.0
2022-10-20 01:00:00,5.54,0.0,0.0,19.2,10.5,94.0
2022-10-20 00:00:00,5.58,0.0,0.2,19.6,11.4,93.0
2022-10-19 23:00:00,5.6,0.0,0.2,20.2,10.8,93.0
2022-10-19 22:00:00,5.65,0.0,0.2,21.2,9.7,93.0
2022-10-19 21:00:00,5.71,0.0,0.2,21.6,10.0,92.0
2022-10-19 20:00:00,5.76,0.0,0.2,21.2,12.3,88.0
2022-10-19 19:00:00,5.72,0.0,0.2,22.2,11.9,86.0
2022-10-19 18:00:00,5.59,0.0,0.2,27.2,10.1,85.0
2022-10-19 17:00:00,5.66,0.0,0.2,27.6,11.9,85.0
2022-10-19 16:00:00,5.73,0.0,0.2,26.8,7.1,89.0
2022-10-19 15:00:00,5.85,0.0,0.2,26.2,8.4,88.0
2022-10-19 14:00:00,5.85,0.0,0.2,24.6,9.7,84.0
,,,,,,
2022-10-19 13:00:00,5.88,0.0,0.2,24.2,9.7,81.0
2022-10-19 12:00:00,5.89,0.0,0.2,22.2,4.7,66.0
2022-10-19 11:00:00,5.92,0.0,0.2,20.5,7.9,59.0
2022-10-19 10:00:00,5.93,0.0,0.2,19.7,9.8,60.0
2022-10-19 09:00:00,5.94,0.0,0.2,19.5,11.2,62.0
2022-10-19 08:00:00,5.97,0.0,0.2,18.8,12.5,62.0
2022-10-19 07:00:00,6.01,0.0,0.2,16.6,14.3,65.0
2022-10-19 06:00:00,5.98,0.0,0.2,16.3,14.6,70.0
2022-10-19 05:00:00,6.0,0.0,0.2,16.3,15.6,76.0
2022-10-19 04:00:00,6.0,0.0,0.2,16.2,14.6,82.0
2022-10-19 03:00:00,6.01,0.0,0.2,16.2,14.2,85.0
2022-10-19 02:00:00,6.01,0.0,0.0,16.5,15.1,85.0
2022-10-19 01:00:00,6.03,0.0,0.0,16.6,15.4,82.0
2022-10-19 00:00:00,6.02,0.0,6.6,16.6,14.9,81.0
2022-10-18 23:00:00,6.02,0.0,6.6,16.7,13.7,84.0
2022-10-18 22:00:00,6.03,0.0,6.6,16.7,13.6,88.0
2022-10-18 21:00:00,6.03,0.0,6.4,16.7,12.6,87.0
2022-10-18 20:00:00,6.04,1.0,6.2,16.7,12.6,88.0
2022-10-18 19:00:00,6.05,1.0,4.0,16.9,11.4,89.0
2022-10-18 18:00:00,6.06,0.0,3.4,17.1,13.0,89.0
2022-10-18 17:00:00,6.06,0.0,1.4,17.3,12.1,90.0
2022-10-18 16:00:00,6.06,0.0,0.6,17.9,11.1,90.0
2022-10-18 15:00:00,6.06,0.0,0.4,18.8,8.1,91.0
2022-10-18 14:00:00,6.05,0.0,0.2,18.8,7.9,91.0
2022-10-18 13:00:00,6.03,0.0,0.0,20.7,10.5,90.0
2022-10-18 12:00:00,6.04,0.0,0.0,20.6,12.4,89.0
2022-10-18 11:00:00,6.05,0.0,0.0,19.4,12.5,87.0
2022-10-18 10:00:00,6.07,0.0,0.0,18.9,8.9,93.0
2022-10-18 09:00:00,6.06,0.0,0.0,18.4,6.3,96.0
,,,,,,
2022-10-18 08:00:00,6.08,0.0,0.0,17.7,8.4,97.0
2022-10-18 07:00:00,6.07,0.0,0.0,17.3,8.0,98.0
2022-10-18 06:00:00,6.04,0.0,0.0,16.9,5.6,98.0
2022-10-18 05:00:00,6.01,0.0,0.0,17.1,4.3,98.0
2022-10-18 04:00:00,6.0,0.0,0.0,16.9,5.4,98.0
2022-10-18 03:00:00,5.97,0.0,0.0,17.3,4.4,98.0
2022-10-18 02:00:00,5.91,0.0,0.0,17.4,5.8,97.0
2022-10-18 01:00:00,5.88,0.0,0.0,17.9,8.2,97.0
2022-10-18 00:00:00,5.82,0.0,0.0,18.3,8.1,97.0
,,,,,,
2022-10-17 23:00:00,5.79,0.0,0.0,18.4,10.0,96.0
2022-10-17 22:00:00,5.77,0.0,0.0,18.7,12.1,93.0
2022-10-17 21:00:00,5.76,0.0,0.0,19.3,8.7,92.0
2022-10-17 20:00:00,5.74,0.0,0.0,20.2,9.5,90.0
2022-10-17 19:00:00,5.73,0.0,0.0,21.1,7.8,90.0
2022-10-17 18:00:00,5.68,0.0,0.0,22.4,8.7,85.0
2022-10-17 17:00:00,5.58,0.0,0.0,24.3,9.2,84.0
2022-10-17 16:00:00,5.59,0.0,0.0,25.2,10.2,87.0
2022-10-17 15:00:00,5.6,0.0,0.0,25.6,8.5,86.0
2022-10-17 14:00:00,5.61,0.0,0.0,25.8,8.9,81.0
2022-10-17 13:00:00,5.59,0.0,0.0,25.9,9.7,71.0
2022-10-17 12:00:00,5.57,0.0,0.0,24.9,14.3,59.0
2022-10-17 11:00:00,5.57,0.0,0.0,25.1,17.7,56.0
2022-10-17 10:00:00,5.58,0.0,0.0,23.3,18.1,57.0
2022-10-17 09:00:00,5.62,0.0,0.0,20.8,15.3,60.0
2022-10-17 08:00:00,5.66,0.0,0.0,19.9,14.8,64.0
2022-10-17 07:00:00,5.73,0.0,0.0,18.8,12.3,70.0
2022-10-17 06:00:00,5.74,0.0,0.0,18.4,13.0,76.0
2022-10-17 05:00:00,5.77,0.0,0.0,18.2,12.4,85.0
2022-10-17 04:00:00,5.86,0.0,0.0,18.2,11.5,88.0
2022-10-17 03:00:00,5.9,0.0,0.0,18.1,10.6,94.0
2022-10-17 02:00:00,5.92,0.0,0.0,18.3,10.1,95.0
2022-10-17 01:00:00,5.97,0.0,0.0,18.7,12.2,96.0
2022-10-17 00:00:00,5.99,0.0,27.6,18.6,12.2,95.0
2022-10-16 23:00:00,6.04,0.0,27.6,18.8,9.7,95.0
2022-10-16 22:00:00,6.08,0.0,27.6,19.1,6.7,93.0
2022-10-16 21:00:00,6.08,0.0,27.6,19.6,6.2,92.0
2022-10-16 20:00:00,6.06,0.0,27.6,20.2,7.5,94.0
2022-10-16 19:00:00,6.06,0.0,27.6,20.8,7.0,93.0
,,,,,,
2022-10-16 18:00:00,5.98,0.0,27.6,22.2,5.0,88.0
2022-10-16 17:00:00,6.0,0.0,27.6,23.4,4.3,75.0
2022-10-16 16:00:00,6.07,0.0,27.6,23.1,7.9,77.0
2022-10-16 15:00:00,6.07,0.0,27.6,24.1,10.8,84.0
2022-10-16 14:00:00,6.12,0.0,27.6,22.3,9.7,83.0
2022-10-16 13:00:00,6.1,0.0,27.6,21.8,9.3,76.0
2022-10-16 12:00:00,6.1,0.0,27.6,21.1,11.2,60.0
2022-10-16 11:00:00,6.11,0.0,27.6,18.9,16.3,54.0
2022-10-16 10:00:00,6.08,0.0,27.6,17.6,14.8,54.0
2022-10-16 09:00:00,5.97,0.0,27.4,16.4,15.1,56.0
2022-10-16 08:00:00,5.82,2.2,26.2,16.1,17.4,71.0
2022-10-16 07:00:00,5.72,18.6,18.8,15.9,16.8,79.0
2022-10-16 06:00:00,5.61,14.6,4.0,16.0,19.0,81.0
2022-10-16 05:00:00,5.61,0.0,0.6,15.9,18.1,85.0
2022-10-16 04:00:00,5.61,0.0,0.0,16.0,13.3,92.0
2022-10-16 03:00:00,5.61,0.0,0.0,16.1,10.5,96.0
2022-10-16 02:00:00,5.63,0.0,0.0,16.2,8.9,96.0
2022-10-16 01:00:00,5.64,0.0,0.0,16.3,9.3,96.0
2022-10-16 00:00:00,5.65,0.0,0.0,16.4,8.9,95.0
2022-10-15 23:00:00,5.68,0.0,0.2,16.5,11.7,93.0
2022-10-15 22:00:00,5.7,0.0,0.2,16.5,12.2,92.0
2022-10-15 21:00:00,5.71,0.0,0.2,16.4,14.0,92.0
2022-10-15 20:00:00,5.75,0.0,0.2,16.5,14.3,91.0
2022-10-15 19:00:00,5.77,0.0,0.2,16.4,13.4,91.0
2022-10-15 18:00:00,5.8,0.0,0.2,16.2,13.4,91.0
2022-10-15 17:00:00,5.82,0.0,0.2,16.8,12.3,91.0
2022-10-15 16:00:00,5.85,0.0,0.0,17.5,11.9,92.0
2022-10-15 15:00:00,5.86,0.0,0.0,18.1,11.4,94.0
2022-10-15 14:00:00,5.88,0.0,0.0,18.9,10.1,93.0
,,,,,,
2022-10-15 13:00:00,5.89,0.0,0.0,18.8,8.6,88.0
2022-10-15 12:00:00,5.92,0.0,0.0,19.3,11.2,77.0
2022-10-15 11:00:00,5.95,0.0,0.0,19.1,14.0,71.0
2022-10-15 10:00:00,5.98,0.0,0.0,18.1,14.5,69.0
2022-10-15 09:00:00,6.01,0.0,0.0,17.4,12.0,71.0
2022-10-15 08:00:00,6.05,0.0,0.0,16.7,11.0,75.0
2022-10-15 07:00:00,6.08,0.0,0.0,16.3,9.4,78.0
2022-10-15 06:00:00,6.1,0.0,0.0,16.2,10.0,85.0
2022-10-15 05:00:00,6.13,0.0,0.0,16.2,7.6,93.0
2022-10-15 04:00:00,6.15,0.0,0.0,16.4,9.5,95.0
2022-10-15 03:00:00,6.19,0.0,0.0,16.8,9.5,97.0
2022-10-15 02:00:00,6.21,0.0,0.0,16.9,11.4,96.0
2022-10-15 01:00:00,6.23,0.0,0.0,17.4,12.1,95.0
2022-10-15 00:00:00,6.25,0.0,15.2,17.3,11.5,94.0
2022-10-14 23:00:00,6.28,0.0,15.2,17.3,14.1,93.0
2022-10-14 22:00:00,6.3,0.0,15.2,17.3,13.7,91.0
2022-10-14 21:00:00,6.32,0.0,15.2,18.0,13.3,90.0
2022-10-14 20:00:00,6.35,0.0,15.2,18.6,11.5,86.0
2022-10-14 19:00:00,6.37,0.0,15.2,18.2,12.0,87.0
2022-10-14 18:00:00,6.38,0.0,15.2,18.4,11.1,88.0
2022-10-14 17:00:00,6.39,0.0,15.2,19.0,11.1,85.0
2022-10-14 16:00:00,6.42,0.0,15.2,19.4,10.6,89.0
2022-10-14 15:00:00,6.42,0.0,15.2,19.4,9.4,89.0
2022-10-14 14:00:00,6.41,0.0,15.2,19.6,7.8,90.0
2022-10-14 13:00:00,6.42,0.0,15.2,19.6,7.8,91.0
2022-10-14 12:00:00,6.41,0.0,15.2,19.9,8.6,78.0
2022-10-14 11:00:00,6.4,0.0,15.2,19.8,7.2,79.0
2022-10-14 10:00:00,6.39,0.0,15.2,19.1,7.7,81.0
2022-10-14 09:00:00,6.37,0.8,15.2,18.3,9.2,77.0
,,,,,,
2022-10-14 08:00:00,6.35,1.6,14.4,18.1,13.3,69.0
2022-10-14 07:00:00,6.29,1.4,13.2,17.7,9.5,77.0
2022-10-14 06:00:00,6.24,1.0,11.8,17.6,7.0,83.0
2022-10-14 05:00:00,6.18,0.8,10.8,17.8,6.6,90.0
2022-10-14 04:00:00,6.12,1.0,10.2,17.8,8.1,95.0
2022-10-14 03:00:00,6.09,2.0,9.2,17.8,6.3,100.0
2022-10-14 02:00:00,6.04,3.6,7.2,17.9,6.8,99.0
2022-10-14 01:00:00,6.01,2.6,2.4,17.9,5.2,98.0
2022-10-14 00:00:00,6.0,2.2,13.8,18.2,6.3,98.0
,,,,,,
2022-10-13 23:00:00,6.01,3.0,10.8,18.5,9.7,98.0
2022-10-13 22:00:00,6.04,0.0,7.0,19.2,10.5,98.0
2022-10-13 21:00:00,6.06,1.6,5.4,19.5,10.0,96.0
2022-10-13 20:00:00,6.07,2.2,1.8,19.6,7.1,93.0
2022-10-13 19:00:00,6.12,0.0,1.0,19.7,7.4,92.0
2022-10-13 18:00:00,6.15,0.0,0.6,20.1,7.6,91.0
2022-10-13 17:00:00,6.18,0.0,0.4,20.7,7.3,91.0
2022-10-13 16:00:00,6.21,0.0,0.2,21.4,9.0,89.0
2022-10-13 15:00:00,6.21,0.0,0.0,23.2,9.3,88.0
2022-10-13 14:00:00,6.22,0.0,0.0,23.1,9.4,86.0
2022-10-13 13:00:00,6.27,0.0,0.0,23.0,9.1,82.0
2022-10-13 12:00:00,6.31,0.0,0.0,22.6,8.6,67.0
2022-10-13 11:00:00,6.35,0.0,0.0,20.3,14.3,63.0
2022-10-13 10:00:00,6.4,0.0,0.0,20.2,17.4,64.0
2022-10-13 09:00:00,6.47,0.0,0.0,19.7,18.4,67.0
2022-10-13 08:00:00,6.52,0.0,0.0,18.3,9.2,73.0
2022-10-13 07:00:00,6.57,0.0,0.0,17.6,8.3,76.0
2022-10-13 06:00:00,6.6,0.0,0.0,17.3,8.3,79.0
2022-10-13 05:00:00,6.64,0.0,0.0,17.4,8.3,84.0
2022-10-13 04:00:00,6.66,0.0,0.0,17.6,9.3,91.0
2022-10-13 03:00:00,6.7,0.0,0.0,18.1,7.6,97.0
2022-10-13 02:00:00,6.74,0.0,0.0,18.9,6.8,97.0
2022-10-13 01:00:00,6.79,0.0,0.0,19.7,7.9,96.0
2022-10-13 00:00:00,6.83,0.0,1.2,19.8,7.4,96.0
2022-10-12 23:00:00,6.87,0.0,1.2,19.5,7.2,95.0
2022-10-12 22:00:00,6.9,0.0,1.2,19.9,7.4,95.0
2022-10-12 21:00:00,6.93,0.0,1.2,20.2,7.7,92.0
2022-10-12 20:00:00,6.95,0.0,1.2,20.3,8.4,89.0
2022-10-12 19:00:00,6.96,0.0,1.2,21.5,8.4,87.0
,,,,,,
2022-10-12 18:00:00,6.9,0.0,1.2,23.6,8.9,84.0
2022-10-12 17:00:00,6.9,0.0,1.2,24.8,9.0,82.0
2022-10-12 16:00:00,7.02,0.0,1.2,24.1,8.6,79.0
2022-10-12 15:00:00,7.1,0.0,1.2,23.9,8.8,75.0
2022-10-12 14:00:00,7.13,0.0,1.2,23.9,8.6,72.0
2022-10-12 13:00:00,7.17,0.0,1.2,23.1,7.2,66.0
2022-10-12 12:00:00,7.22,0.0,1.2,21.8,8.4,54.0
2022-10-12 11:00:00,7.25,0.0,1.2,21.7,9.3,51.0
2022-10-12 10:00:00,7.29,0.0,1.2,19.5,9.7,51.0
2022-10-12 09:00:00,7.34,0.0,1.2,17.4,10.4,53.0
2022-10-12 08:00:00,7.37,0.0,1.2,16.4,9.0,55.0
2022-10-12 07:00:00,7.4,0.0,1.2,15.9,7.6,61.0
2022-10-12 06:00:00,7.41,0.0,1.2,15.7,4.6,72.0
2022-10-12 05:00:00,7.42,0.0,1.2,15.7,3.8,86.0
2022-10-12 04:00:00,7.43,0.0,1.2,15.8,5.0,98.0
2022-10-12 03:00:00,7.43,0.0,1.2,15.9,3.5,99.0
2022-10-12 02:00:00,7.42,0.0,1.2,16.1,4.4,99.0
2022-10-12 01:00:00,7.41,0.0,1.0,16.1,4.4,96.0
2022-10-12 00:00:00,7.39,0.0,37.0,16.2,4.9,95.0
2022-10-11 23:00:00,7.35,0.0,37.0,16.2,4.7,91.0
2022-10-11 22:00:00,7.32,0.0,36.8,16.3,3.5,87.0
2022-10-11 21:00:00,7.28,0.0,36.6,16.3,5.4,85.0
2022-10-11 20:00:00,7.22,0.0,36.4,16.5,8.0,81.0
2022-10-11 19:00:00,7.14,2.6,35.6,16.6,8.7,80.0
2022-10-11 18:00:00,7.04,5.2,33.6,16.7,10.5,81.0
2022-10-11 17:00:00,6.94,6.0,30.4,16.8,9.1,78.0
2022-10-11 16:00:00,6.89,1.6,29.2,16.6,7.3,74.0
2022-10-11 15:00:00,6.82,0.0,27.2,16.6,7.4,75.0
2022-10-11 14:00:00,6.71,0.0,27.2,16.3,8.4,76.0
,,,,,,
2022-10-11 13:00:00,6.59,0.8,27.0,16.3,8.2,74.0
2022-10-11 12:00:00,6.48,11.6,25.4,15.9,10.0,54.0
2022-10-11 11:00:00,6.33,6.0,15.8,16.3,12.7,50.0
2022-10-11 10:00:00,6.23,0.0,15.4,15.5,12.9,49.0
2022-10-11 09:00:00,6.14,0.0,15.0,15.1,11.8,54.0
2022-10-11 08:00:00,6.06,0.0,14.4,14.8,13.1,60.0
2022-10-11 07:00:00,5.97,0.0,14.0,14.4,11.3,70.0
2022-10-11 06:00:00,5.93,7.0,13.0,14.2,11.2,79.0
2022-10-11 05:00:00,5.89,0.0,4.4,14.1,11.5,85.0
2022-10-11 04:00:00,5.9,0.0,4.4,13.8,10.2,91.0
2022-10-11 03:00:00,5.9,13.2,3.4,13.7,9.0,96.0
2022-10-11 02:00:00,5.88,1.0,1.2,13.6,10.1,96.0
2022-10-11 01:00:00,5.88,0.0,0.6,13.5,10.1,95.0
2022-10-11 00:00:00,5.88,0.0,38.6,13.5,10.2,95.0
2022-10-10 23:00:00,5.88,0.0,38.2,13.5,10.7,93.0
2022-10-10 22:00:00,5.87,0.0,38.2,13.3,12.2,91.0
2022-10-10 21:00:00,5.82,0.0,38.2,13.4,15.3,87.0
2022-10-10 20:00:00,5.75,0.0,38.2,13.3,19.2,77.0
2022-10-10 19:00:00,5.63,0.0,38.2,13.3,18.7,75.0
2022-10-10 18:00:00,5.43,0.0,38.2,13.4,15.0,77.0
2022-10-10 17:00:00,5.22,0.0,38.2,13.6,12.4,82.0
2022-10-10 16:00:00,4.97,0.0,38.2,13.6,12.0,82.0
2022-10-10 15:00:00,4.71,1.2,37.8,13.2,10.9,82.0
2022-10-10 14:00:00,4.45,2.6,36.6,13.0,10.0,79.0
2022-10-10 13:00:00,4.13,0.0,32.0,13.3,8.9,70.0
2022-10-10 12:00:00,3.77,2.6,31.0,12.8,13.8,61.0
2022-10-10 11:00:00,3.7,32.6,28.8,12.8,16.7,57.0
2022-10-10 10:00:00,3.08,1.0,22.2,12.5,16.9,56.0
2022-10-10 09:00:00,3.08,4.6,19.2,12.7,16.6,56.0
,,,,,,
2022-10-10 08:00:00,2.99,1.4,14.4,12.8,14.8,59.0
2022-10-10 07:00:00,2.82,1.4,13.2,12.8,15.5,62.0
2022-10-10 06:00:00,2.7,1.0,12.2,12.8,16.1,66.0
2022-10-10 05:00:00,2.6,13.2,8.8,12.9,15.4,71.0
2022-10-10 04:00:00,2.55,0.0,2.4,13.1,14.9,80.0
2022-10-10 03:00:00,2.53,0.0,2.4,13.1,14.3,88.0
2022-10-10 02:00:00,2.5,0.0,1.2,13.4,14.5,89.0
2022-10-10 01:00:00,2.52,0.0,0.6,13.7,15.0,87.0
2022-10-10 00:00:00,2.53,4.4,6.8,14.4,15.3,86.0
